segment,name,placeId,mapsUrl,categoryName,categories,address,district,city,phone,hasWebsite,websiteUrl,rating,reviewsCount,hasOpeningHours,isClosed,matchedSearchTerms,missingSearchTerms,matchedSegments,missingSegments,matchedSearchTermCount,firstMatchedSearchTerm,searchCoverageNote,searchCoverageSignal,score,bucket,reasons,rawRecordCount,collectedAt,latitude,longitude
berber,AYDIN ERKEK KUAFÖRÜ,ChIJk12RBf-vyhQRY-OOcHvj4tU,https://www.google.com/maps/search/?api=1&query=AYDIN%20ERKEK%20KUAF%C3%96R%C3%9C&query_place_id=ChIJk12RBf-vyhQRY-OOcHvj4tU,Barber shop,Barber shop,"Mustafa Kemal Paşa Mahallesi Eski Edirne Asfaltı Caddesi No 1500 / c, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 532 177 69 56,False,,4,1,True,False,erkek kuaförü,berber | erkek kuaforu | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaförü,"erkek kuaförü ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:06:06.611Z,41.1864182,28.7297098
berber,Moda Erkek Kuaförü,ChIJwfBthFqryhQRk9b9xFRm3eM,https://www.google.com/maps/search/?api=1&query=Moda%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJwfBthFqryhQRk9b9xFRm3eM,Hairdresser,Hairdresser,"Mustafa Kemal Paşa, Fatih Cd. No:91A, 34283 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 551 599 60 61,False,,5,1,True,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:06:30.315Z,41.184082,28.741219
berber,SALON TEK,ChIJXYsuWsqryhQRhYGWhjFLQwQ,https://www.google.com/maps/search/?api=1&query=SALON%20TEK&query_place_id=ChIJXYsuWsqryhQRhYGWhjFLQwQ,Barber shop,Barber shop,"Anadolu, Hamd Sk. no1-C, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 533 310 34 52,False,,5,1,True,False,berber | beauty salon,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,berber | guzellik salonu,,2,berber,"berber, beauty salon ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",sinirli,1,drop,yorum dusuk,2,2026-04-22T16:06:33.280Z,41.1888378,28.7429157
berber,Umut Erkek Kuaförü,ChIJH-eyrKyryhQRYSoXOQ_VJ5E,https://www.google.com/maps/search/?api=1&query=Umut%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJH-eyrKyryhQRYSoXOQ_VJ5E,Hairdresser,Hairdresser,"Arnavutköy Merkez, Nişan Sk., 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 535 979 46 21,False,,5,1,True,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:06:29.748Z,41.1851684,28.7400718
berber,barber shop,ChIJa_OHWblXtRQRNv9AaTXg_rg,https://www.google.com/maps/search/?api=1&query=barber%20shop&query_place_id=ChIJa_OHWblXtRQRNv9AaTXg_rg,Barber shop,Barber shop,"Hadımköy, Doğukent Cd No:13, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 532 579 02 45,False,,5,1,True,False,barbershop | guzellik salonu,berber | erkek kuaforu | erkek kuaförü | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,barbershop,"barbershop, guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,1,drop,yorum dusuk,2,2026-04-22T16:05:27.059Z,41.1837458,28.6100904
berber,ELİT ERKEK KUAFÖRÜ,ChIJHS2GCZuryhQR8OcWwnT-feg,https://www.google.com/maps/search/?api=1&query=EL%C4%B0T%20ERKEK%20KUAF%C3%96R%C3%9C&query_place_id=ChIJHS2GCZuryhQR8OcWwnT-feg,Hairdresser,Hairdresser,"İslambey, Kıbrıs Cd. No:276, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 538 377 31 34,False,,4.3,36,True,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:31.519Z,41.1983759,28.7520468
berber,Milano Kuaför Zinciri,ChIJRdDRXgaryhQR50kaf3A2hyo,https://www.google.com/maps/search/?api=1&query=Milano%20Kuaf%C3%B6r%20Zinciri&query_place_id=ChIJRdDRXgaryhQR50kaf3A2hyo,Barber shop,Barber shop,"Merkez mahallesi, Adaş Sk. no:6D, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 532 786 82 96,False,,4.8,28,True,False,erkek kuaforu | kuaför,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaforu,"erkek kuaforu, kuaför ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:05:55.102Z,41.1819071,28.7416849
berber,As Kuaför,ChIJuVS1dcKryhQRi63-02eyTBQ,https://www.google.com/maps/search/?api=1&query=As%20Kuaf%C3%B6r&query_place_id=ChIJuVS1dcKryhQRi63-02eyTBQ,Barber shop,Barber shop,"Arnavutköy Merkez, Süha Sk., 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 536 308 87 25,False,,4.7,27,True,False,erkek kuaforu | kuafor,berber | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaforu,"erkek kuaforu, kuafor ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:06:03.453Z,41.1823965,28.7436374
berber,Burak Turan Hair Artist,ChIJkeXjTSmryhQRKEqO5Y0b5Bc,https://www.google.com/maps/search/?api=1&query=Burak%20Turan%20Hair%20Artist&query_place_id=ChIJkeXjTSmryhQRKEqO5Y0b5Bc,Barber shop,Barber shop,"Mustafa Kemal Paşa, Eski Edirne Cd. 1510A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 531 435 85 58,True,https://www.instagram.com/burakturanhairartist/,5,27,True,False,berber | saç tasarım,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | beauty salon,berber | guzellik salonu,,2,berber,"berber, saç tasarım ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:06:41.727Z,41.1861523,28.7289964
berber,SAÇ TASARIM SALONU RECEP KEYDAL,ChIJgx2Ti7OryhQRzr4xZ-5seRs,https://www.google.com/maps/search/?api=1&query=SA%C3%87%20TASARIM%20SALONU%20RECEP%20KEYDAL&query_place_id=ChIJgx2Ti7OryhQRzr4xZ-5seRs,Barber shop,Barber shop,"Arnavutköy Merkez, Cihaner Sk. No:3, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 533 624 38 93,False,,5,27,True,False,erkek kuaforu | sac tasarim,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaforu,"erkek kuaforu, sac tasarim ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:06:26.247Z,41.1851408,28.7368677
berber,ENES ÇELİK ERKEK KUAFÖRÜ,ChIJl72abZSryhQRKKwm82cUQT0,https://www.google.com/maps/search/?api=1&query=ENES%20%C3%87EL%C4%B0K%20ERKEK%20KUAF%C3%96R%C3%9C&query_place_id=ChIJl72abZSryhQRKKwm82cUQT0,Barber shop,Barber shop,"Yunus Emre, Kubbe Sk. No:11, 34285 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 545 285 63 45,False,,5,26,True,False,erkek kuaforu | saç tasarım,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | beauty salon,berber | guzellik salonu,,2,erkek kuaforu,"erkek kuaforu, saç tasarım ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:06:36.464Z,41.186143,28.7629
berber,Kuaförkur Fabrika,ChIJZ74DO5WvyhQRGt-i3s2Rdmk,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6rkur%20Fabrika&query_place_id=ChIJZ74DO5WvyhQRGt-i3s2Rdmk,Furniture maker,Furniture maker,"Mehmet Akif Ersoy, İzzet Begoviç Cd. No:14, 34283 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 212 523 60 60,True,https://www.kuaforkur.com/,4.3,22,True,False,berber | kuafor,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,berber,"berber, kuafor ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:06:27.295Z,41.1977689,28.7058973
berber,Erkek Kuaförü Resul,ChIJIfGb8saryhQR_9WWiMUxiJw,https://www.google.com/maps/search/?api=1&query=Erkek%20Kuaf%C3%B6r%C3%BC%20Resul&query_place_id=ChIJIfGb8saryhQR_9WWiMUxiJw,Barber shop,Barber shop,"İslambey, Bosna Cd. 36/A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 543 570 23 13,False,,4.8,19,True,False,erkek kuaförü | sac tasarim,berber | erkek kuaforu | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaförü,"erkek kuaförü, sac tasarim ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:05:09.584Z,41.193822,28.745108
berber,KERİMOĞLU kUAFÖR,ChIJjwr5TbUBoEAR9IMXGq4vrz0,https://www.google.com/maps/search/?api=1&query=KER%C4%B0MO%C4%9ELU%20kUAF%C3%96R&query_place_id=ChIJjwr5TbUBoEAR9IMXGq4vrz0,Barber shop,Barber shop | Hairdresser,"Durusu, 00034 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 532 219 17 43,False,,5,19,True,False,barbershop | guzellik salonu,berber | erkek kuaforu | erkek kuaförü | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,barbershop,"barbershop, guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:05:34.818Z,41.3004958,28.6742252
berber,Yasin Bozdaş Hair design,ChIJt4FMVHmryhQRQyWKb8DqvvE,https://www.google.com/maps/search/?api=1&query=Yasin%20Bozda%C5%9F%20Hair%20design&query_place_id=ChIJt4FMVHmryhQRQyWKb8DqvvE,Hairdresser,Hairdresser,"Y&B HAİR STUDİO, Arnavutköy Merkez, Cansoy Sk. No:5, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 546 425 31 71,False,,5,18,True,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:22.050Z,41.181095,28.7425584
berber,Yasin Özdemir Barbershop,ChIJ37K43J-ryhQRV9fqONQ7fsg,https://www.google.com/maps/search/?api=1&query=Yasin%20%C3%96zdemir%20Barbershop&query_place_id=ChIJ37K43J-ryhQRV9fqONQ7fsg,Barber shop,Barber shop,"Arnavutköy Merkez, Ayşıl Sk. 23b, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 539 437 87 52,True,https://kuaforumyanimda.com/s/1O8gLa4lwofYl82B1jNF1DDmoRQatY0o?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleAQK0RhleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeeKE2LPEVRaJKuDE58tda6H4pyDWPhwFdDXrbM2SccuhE8Vnjq_L6WWhsXwg_aem_Yu0X84K1sJhHZ6gYl9wnBA,5,18,True,False,barbershop,berber | erkek kuaforu | erkek kuaförü | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,barbershop,"barbershop ile cikti, berber, erkek kuaforu, erkek kuaförü, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:39.973Z,41.1829882,28.7430181
berber,By Patron BERBER SALONU,ChIJ-WKEYvGryhQRGOxyWIoa9Yg,https://www.google.com/maps/search/?api=1&query=By%20Patron%20BERBER%20SALONU&query_place_id=ChIJ-WKEYvGryhQRGOxyWIoa9Yg,Barber shop,Barber shop,"Anadolu, Şule Sk. 10A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 544 353 58 80,False,,4.8,17,True,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:35.915Z,41.183804,28.746484
berber,Tura KUAFÖR,ChIJWdyry4mryhQRCK25lkXdUSE,https://www.google.com/maps/search/?api=1&query=Tura%20KUAF%C3%96R&query_place_id=ChIJWdyry4mryhQRCK25lkXdUSE,Barber shop,Barber shop,"Arnavutköy Merkez, Osman Gazi Cd. 26/A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 530 551 16 10,False,,5,17,True,False,erkek kuaforu | kuafor,berber | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaforu,"erkek kuaforu, kuafor ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:06:38.401Z,41.1859116,28.7375762
berber,Oğuz Kaan Hair Designer,ChIJKwq1b_sDoEARVAZXewJ0GKY,https://www.google.com/maps/search/?api=1&query=O%C4%9Fuz%20Kaan%20Hair%20Designer&query_place_id=ChIJKwq1b_sDoEARVAZXewJ0GKY,Barber shop,Barber shop | Beauty salon | Hairdresser,"Karaburun, Terkos-Karaburun Cd no: 396, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 538 055 96 02,False,,5,16,True,False,berber | guzellik salonu,erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,berber,"berber, guzellik salonu ile cikti, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:05:13.761Z,41.3458068,28.6826424
berber,STİL HAIR DESIGN . ERKEK KUAFÖR,ChIJiVOwaIqryhQR-zr8pEudXFU,https://www.google.com/maps/search/?api=1&query=ST%C4%B0L%20HAIR%20DESIGN%20.%20ERKEK%20KUAF%C3%96R&query_place_id=ChIJiVOwaIqryhQR-zr8pEudXFU,Hairdresser,Hairdresser,"Yunus Emre, 30 Ağustos Cd. 35/b, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 543 265 67 74,False,,4.9,16,True,False,erkek kuaforu | kuafor,berber | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaforu,"erkek kuaforu, kuafor ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:05:59.570Z,41.185374,28.764984
berber,KAMİL EZER Barber Shop,ChIJZxhPiwr_n0ARccdvqCdiaok,https://www.google.com/maps/search/?api=1&query=KAM%C4%B0L%20EZER%20Barber%20Shop&query_place_id=ChIJZxhPiwr_n0ARccdvqCdiaok,Barber shop,Barber shop,"Tayakadın, Tayakadın Yassıören Cd. no:161, 34277 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 542 391 34 31,False,,5,15,True,False,berber | guzellik salonu,erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,berber,"berber, guzellik salonu ile cikti, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:05:13.998Z,41.2632794,28.6807472
berber,LEVENT ERKEK KUAFÖRÜ,ChIJ5fgY5karyhQRNwowXzoXbJA,https://www.google.com/maps/search/?api=1&query=LEVENT%20ERKEK%20KUAF%C3%96R%C3%9C&query_place_id=ChIJ5fgY5karyhQRNwowXzoXbJA,Barber shop,Barber shop,"Anadolu, Hoca Ahmet Yesevi Cd. no:151, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 552 588 14 13,False,,4.9,15,True,False,erkek kuaförü,berber | erkek kuaforu | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaförü,"erkek kuaförü ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:48.933Z,41.1881088,28.7532059
berber,Sarı Erkek Kuaförü / Hair Designer,ChIJS9QKtq-ryhQRzrWRDGVK1BQ,https://www.google.com/maps/search/?api=1&query=Sar%C4%B1%20Erkek%20Kuaf%C3%B6r%C3%BC%20%2F%20Hair%20Designer&query_place_id=ChIJS9QKtq-ryhQRzrWRDGVK1BQ,Hairdresser,Hairdresser,"Mustafa Kemal Paşa, Cemiyet Sk No25/A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 536 066 11 39,False,,5,14,True,False,erkek kuaförü | kuafor,berber | erkek kuaforu | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaförü,"erkek kuaförü, kuafor ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:05:48.055Z,41.1907725,28.7212226
berber,Ayaz Erkek Kuaför by Rahman AŞIR,ChIJr8aNZHCryhQRPpJ9ziscJCE,https://www.google.com/maps/search/?api=1&query=Ayaz%20Erkek%20Kuaf%C3%B6r%20by%20Rahman%20A%C5%9EIR&query_place_id=ChIJr8aNZHCryhQRPpJ9ziscJCE,Hairdresser,Hairdresser,"Arnavutköy Merkez, Demircan Sk. No:6/B, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 534 209 52 38,False,,4.5,13,True,False,erkek kuaförü | kuaför,berber | erkek kuaforu | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaförü,"erkek kuaförü, kuaför ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:05:10.167Z,41.1835184,28.7391662
berber,Black erkek kuaförü,ChIJk7MRuA-ryhQRR55O53VxqFs,https://www.google.com/maps/search/?api=1&query=Black%20erkek%20kuaf%C3%B6r%C3%BC&query_place_id=ChIJk7MRuA-ryhQRR55O53VxqFs,Barber shop,Barber shop,"Mustafa Kemal Paşa, Cihangül Sk. no4/a, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 537 050 93 03,False,,4.8,13,True,False,erkek kuaförü,berber | erkek kuaforu | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaförü,"erkek kuaförü ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:48.278Z,41.1859315,28.7370014
berber,Devlet Bedir Hair studio,ChIJczxN2N2ryhQRUzJuu3gGquY,https://www.google.com/maps/search/?api=1&query=Devlet%20Bedir%20Hair%20studio&query_place_id=ChIJczxN2N2ryhQRUzJuu3gGquY,Barber shop,Barber shop,"Arnavutköy Merkez, Sultan Murat Sk. no:22 D:3, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 533 232 12 87,True,https://www.instagram.com/devletbedirhairstudio?igsh=MXBkeWxzNXY5bDlnYw%3D%3D&utm_source=qr,5,12,True,False,berber | saç tasarım,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | beauty salon,berber | guzellik salonu,,2,berber,"berber, saç tasarım ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, beauty salon ile cikmadi",sinirli,0,drop,,2,2026-04-22T16:06:39.327Z,41.18277,28.743834
